tcin,week_start,sales,orders,receipts,oh_start,oh_end,source
95285660,2027-01-03,2586.0009677419353,0.0,0.0,98213.99951612903,95627.9985483871,controller
95285660,2027-01-10,2586.0009677419353,0.0,0.0,95627.9985483871,93041.99758064517,controller
95285660,2027-01-17,2586.0009677419353,0.0,0.0,93041.99758064517,90455.99661290324,controller
95285660,2027-01-24,2586.0009677419353,0.0,0.0,90455.99661290324,87869.99564516131,controller
95285660,2027-01-31,2696.8287096774193,0.0,0.0,87869.99564516131,85173.1669354839,controller
95285660,2027-02-07,2715.3,0.0,0.0,85173.1669354839,82457.8669354839,controller
95285660,2027-02-14,2715.3,0.0,0.0,82457.8669354839,79742.56693548389,controller
95285660,2027-02-21,2715.3,0.0,0.0,79742.56693548389,77027.26693548389,controller
95285660,2027-02-28,2831.6709677419353,0.0,0.0,77027.26693548389,74195.59596774195,controller
95285660,2027-03-07,2851.0661290322582,0.0,0.0,74195.59596774195,71344.52983870968,controller
95285660,2027-03-14,2851.0661290322582,0.0,0.0,71344.52983870968,68493.46370967742,controller
95285660,2027-03-21,2851.0661290322582,0.0,0.0,68493.46370967742,65642.39758064516,controller
95285660,2027-03-28,2912.1596451612904,265.5896189516129,0.0,65642.39758064516,62730.23793548387,controller
95285660,2027-04-04,2993.6176666666665,569.7866290322577,0.0,62730.23793548387,59736.620268817205,controller
95285660,2027-04-11,2993.6176666666665,756.8877331989247,0.0,59736.620268817205,56743.00260215054,controller
95285660,2027-04-18,2993.6176666666665,943.9888373655908,265.5896189516129,56743.00260215054,54014.97455443549,controller
95285660,2027-04-25,3015.0005806451613,1146.564961315524,569.7866290322577,54014.97455443549,51569.760602822585,controller
95285660,2027-05-02,3143.2980645161288,1491.8370590977815,756.8877331989247,51569.760602822585,49183.350271505384,controller
95285660,2027-05-09,3143.2980645161288,1640.9877048051067,943.9888373655908,49183.350271505384,46984.041044354846,controller
95285660,2027-05-16,3143.2980645161288,1778.4445315020153,1146.564961315524,46984.041044354846,44987.30794115424,controller
95285660,2027-05-23,3143.2980645161288,1903.240350452053,1491.8370590977815,44987.30794115424,43335.84693573589,controller
95285660,2027-05-30,3255.5601612903224,2174.8498084519906,1640.9877048051067,43335.84693573589,41721.27447925068,controller
95285660,2027-06-06,3300.4649999999997,2343.1178450468324,1778.4445315020153,41721.27447925068,40199.254010752695,controller
95285660,2027-06-13,3300.4649999999997,2438.2441243279563,1903.240350452053,40199.254010752695,38802.02936120475,controller
95285660,2027-06-20,3300.4649999999997,2525.570664924702,2174.8498084519906,38802.02936120475,37676.414169656746,controller
95285660,2027-06-27,3371.1890322580643,2702.0076627835497,2343.1178450468324,37676.414169656746,36648.342982445516,controller
95285660,2027-07-04,3465.487741935484,2907.710176500381,2438.2441243279563,36648.342982445516,35621.09936483799,controller
95285660,2027-07-11,3465.487741935484,2971.9129026008513,2525.570664924702,35621.09936483799,34681.18228782721,controller
95285660,2027-07-18,3465.487741935484,3030.6577199140256,2702.0076627835497,34681.18228782721,33917.70220867528,controller
95285660,2027-07-25,3465.487741935484,3078.375224861021,2907.710176500381,33917.70220867528,33359.92464324018,controller
95285660,2027-08-01,3638.762580645161,3373.1485807652307,2971.9129026008513,33359.92464324018,32693.07496519587,controller
95285660,2027-08-08,3638.762580645161,3414.826685643,3030.6577199140256,32693.07496519587,32084.97010446473,controller
95285660,2027-08-15,3638.762580645161,3452.833239438696,3078.375224861021,32084.97010446473,31524.582748680587,controller
95285660,2027-08-22,3638.762580645161,3487.857449175205,3373.1485807652307,31524.582748680587,31258.968748800653,controller
95285660,2027-08-29,3742.7270107526883,3660.4049693289917,3414.826685643,31258.968748800653,30931.068423690962,controller
95285660,2027-09-05,3820.7003333333337,3797.8587235193154,3452.833239438696,30931.068423690962,30563.20132979632,controller
95285660,2027-09-12,3820.7003333333337,3820.8504168877307,3487.857449175205,30563.20132979632,30230.358445638194,controller
95285660,2027-09-19,3820.7003333333337,3841.653097147613,3660.4049693289917,30230.358445638194,30070.063081633853,controller
95285660,2027-09-26,4058.781344086021,4208.793073526916,3797.8587235193154,30070.063081633853,29809.140461067145,controller
95285660,2027-10-03,4653.9838709677415,5117.904527634915,3820.8504168877307,29809.140461067145,28976.007006987136,controller
95285660,2027-10-10,4653.9838709677415,5169.975368514916,3841.653097147613,28976.007006987136,28163.676233167003,controller
95285660,2027-10-17,4653.9838709677415,5220.746041878674,4208.793073526916,28163.676233167003,27718.485435726176,controller
95285660,2027-10-24,4653.9838709677415,5248.5704667187265,5117.904527634915,27718.485435726176,28182.40609239335,controller
95285660,2027-10-31,4853.440838709677,5518.760877289931,5169.975368514916,28182.40609239335,28498.940622198592,controller
95285660,2027-11-07,4886.683666666667,5548.841711112588,5220.746041878674,28498.940622198592,28833.002997410596,controller
95285660,2027-11-14,4886.683666666667,5527.962812661838,5248.5704667187265,28833.002997410596,29194.889797462656,controller
95285660,2027-11-21,4886.683666666667,5505.344887658584,5518.760877289931,29194.889797462656,29826.967008085918,controller
95285660,2027-11-28,5026.303322580646,5675.269545865599,5548.841711112588,29826.967008085918,30349.505396617857,controller
95285660,2027-12-05,5131.018064516129,5799.683009485578,5527.962812661838,30349.505396617857,30746.450144763563,controller
95285660,2027-12-12,5131.018064516129,5774.873962726471,5505.344887658584,30746.450144763563,31120.776967906015,controller
95285660,2027-12-19,5131.018064516129,5751.478536280068,5675.269545865599,31120.776967906015,31665.028449255486,controller
95285660,2027-12-26,4398.015483870968,4617.958947727984,5799.683009485578,31665.028449255486,33066.69597487009,controller
95285660,2028-01-02,0.0,0.0,5774.873962726471,33066.69597487009,38841.56993759656,controller
95285660,2028-01-09,0.0,0.0,5751.478536280068,38841.56993759656,44593.04847387663,controller
95285660,2028-01-16,0.0,0.0,4617.958947727984,44593.04847387663,49211.00742160462,controller
95285660,2028-01-23,0.0,0.0,0.0,49211.00742160462,49211.00742160462,controller
95285660,2028-01-30,0.0,0.0,0.0,49211.00742160462,49211.00742160462,controller
95285660,2028-02-06,0.0,0.0,0.0,49211.00742160462,49211.00742160462,controller
95285661,2026-08-30,0.0,0.0,0.0,0.0,0.0,controller
95285661,2026-09-06,0.0,0.0,0.0,0.0,0.0,controller
95285661,2026-09-13,0.0,0.0,112.0,0.0,112.0,controller
95285661,2026-09-20,0.0,0.0,0.0,112.0,112.0,controller
95285661,2026-09-27,0.0,0.0,0.0,112.0,112.0,controller
95285661,2026-10-04,0.0,0.0,0.0,112.0,112.0,controller
95285661,2026-10-11,0.0,0.0,0.0,112.0,112.0,controller
95285661,2026-10-18,0.0,0.0,0.0,112.0,112.0,controller
95285661,2026-10-25,0.0,0.0,0.0,112.0,112.0,controller
95285661,2026-11-01,0.0,0.0,0.0,112.0,112.0,controller
95285661,2026-11-08,0.0,0.0,0.0,112.0,112.0,controller
95285661,2026-11-15,0.0,0.0,0.0,112.0,112.0,controller
95285661,2026-11-22,0.0,0.0,0.0,112.0,112.0,controller
95285661,2026-11-29,0.0,0.0,0.0,112.0,112.0,controller
95285661,2026-12-06,0.0,0.0,0.0,112.0,112.0,controller
95285661,2026-12-13,0.0,0.0,0.0,112.0,112.0,controller
95285661,2026-12-20,0.0,0.0,0.0,112.0,112.0,controller
95285661,2026-12-27,0.0,0.0,0.0,112.0,112.0,controller
95285661,2027-01-03,0.0,0.0,0.0,112.0,112.0,controller
95285661,2027-01-10,0.0,0.0,0.0,112.0,112.0,controller
95285661,2027-01-17,0.0,0.0,0.0,112.0,112.0,controller
95285661,2027-01-24,0.0,0.0,0.0,112.0,112.0,controller
95285661,2027-01-31,0.0,0.0,0.0,112.0,112.0,controller
95285661,2027-02-07,0.0,0.0,0.0,112.0,112.0,controller
95285661,2027-02-14,0.0,0.0,0.0,112.0,112.0,controller
95285661,2027-02-21,0.0,0.0,0.0,112.0,112.0,controller
95285661,2027-02-28,0.0,0.0,0.0,112.0,112.0,controller
95285661,2027-03-07,0.0,0.0,0.0,112.0,112.0,controller
95285661,2027-03-14,0.0,0.0,0.0,112.0,112.0,controller
95285661,2027-03-21,0.0,0.0,0.0,112.0,112.0,controller
95285661,2027-03-28,642.857,957.2855,0.0,112.0,0.0,controller
95285661,2027-04-04,1499.9996666666666,2249.9995,0.0,0.0,0.0,controller
95285661,2027-04-11,1499.9996666666666,2249.9995,0.0,0.0,0.0,controller
95285661,2027-04-18,1499.9996666666666,2249.9995,957.2855,0.0,0.0,controller
95285661,2027-04-25,1510.714,2266.071,2249.9995,0.0,739.2855,controller
95285661,2027-05-02,1575.0,2316.29465625,2249.9995,739.2855,1414.2849999999999,controller
95285661,2027-05-09,1575.0,2274.1071875,2249.9995,1414.2849999999999,2089.2844999999998,controller
95285661,2027-05-16,1575.0,2231.91971875,2266.071,2089.2844999999998,2780.3554999999997,controller
95285661,2027-05-23,1575.0,2188.72778125,2316.29465625,2780.3554999999997,3521.65015625,controller
95285661,2027-05-30,1631.25,2226.771865234375,2274.1071875,3521.65015625,4164.50734375,controller
95285661,2027-06-06,1653.75,2220.3432910156253,2231.91971875,4164.50734375,4742.677062499999,controller
95285661,2027-06-13,1653.75,2184.20768359375,2188.72778125,4742.677062499999,5277.654843749999,controller
95285661,2027-06-20,1653.75,2150.771572265625,2226.771865234375,5277.654843749999,5850.676708984374,controller
95285661,2027-06-27,1689.1877419354837,2168.114318591702,2220.3432910156253,5850.676708984374,6381.832258064516,controller
95285661,2027-07-04,1736.4380645161289,2205.7925806451613,2184.20768359375,6381.832258064516,6829.601877142137,controller
95285661,2027-07-11,1736.4380645161289,2177.8069794528096,2150.771572265625,6829.601877142137,7243.935384891633,controller
95285661,2027-07-18,1736.4380645161289,2151.9111352184664,2168.114318591702,7243.935384891633,7675.611638967206,controller
95285661,2027-07-25,1736.4380645161289,2124.931369338743,2205.7925806451613,7675.611638967206,8144.966155096237,controller
95285661,2027-08-01,1823.2583870967742,2225.8271959516464,2177.8069794528096,8144.966155096237,8499.514747452273,controller
95285661,2027-08-08,1823.2583870967742,2203.6679089293943,2151.9111352184664,8499.514747452273,8828.167495573965,controller
95285661,2027-08-15,1823.2583870967742,2183.127112171788,2124.931369338743,8828.167495573965,9129.840477815935,controller
95285661,2027-08-22,1823.2583870967742,2164.2725507816654,2225.8271959516464,9129.840477815935,9532.409286670807,controller
95285661,2027-08-29,1875.3524516129032,2217.2530970024295,2203.6679089293943,9532.409286670807,9860.724743987297,controller
95285661,2027-09-05,1914.423,2255.3392035007937,2183.127112171788,9860.724743987297,10129.428856159086,controller
95285661,2027-09-12,1914.423,2238.545196490057,2164.2725507816654,10129.428856159086,10379.27840694075,controller
